id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
1803,Unisex,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Tribord Unisex Black T-shirt,data/images/images/1803.jpg,True
59235,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch,data/images/images/59235.jpg,True
36398,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,data/images/images/36398.jpg,True
17229,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses,data/images/images/17229.jpg,True
54972,Women,Apparel,Dress,Dresses,Green,Fall,2012.0,Casual,Femella Women Green & Black Dress,data/images/images/54972.jpg,True
47559,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Flats,data/images/images/47559.jpg,True
35179,Unisex,Accessories,Bags,Backpacks,Olive,Spring,2013.0,Casual,Wildcraft Unisex Olive Green Backpack,data/images/images/35179.jpg,True
29526,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Playboy Women Pink Dial Watch,data/images/images/29526.jpg,True
42817,Women,Apparel,Innerwear,Briefs,Black,Summer,2012.0,Casual,Little Miss Intimates Women Black Bikini Brief,data/images/images/42817.jpg,True
9636,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple  Striped Shirt,data/images/images/9636.jpg,True
48511,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,French Connection Women Black Top,data/images/images/48511.jpg,True
23820,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Puma Unisex Black Flip Flops,data/images/images/23820.jpg,True
13689,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2013.0,Sports,Reebok Men Premier Zigfly Sports Shoes,data/images/images/13689.jpg,True
18261,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Anshu Blue Kurta,data/images/images/18261.jpg,True
56619,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,2017.0,,Streetwear Stay On Blush Blusher,data/images/images/56619.jpg,True
4915,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Gini and Jony Girl's Vollie White Kidswear,data/images/images/4915.jpg,True
38666,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Lunarfly White Sports Shoes,data/images/images/38666.jpg,True
59651,Women,Apparel,Saree,Sarees,Cream,Fall,2012.0,Ethnic,FNF Cream & Pink Evening Wear Sari,data/images/images/59651.jpg,True
4129,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Fila Men's Basic Low Navy Shoe,data/images/images/4129.jpg,True
10830,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts,data/images/images/10830.jpg,True
20699,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2011.0,Casual,Buckaroo Men Fiesta Olive Casual Shoes,data/images/images/20699.jpg,True
45800,Women,Footwear,Shoes,Heels,Copper,Summer,2012.0,Casual,Senorita Women Copper Flats,data/images/images/45800.jpg,True
39586,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Red Flats,data/images/images/39586.jpg,True
38454,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Baggit Women Grey Stanley Jhumroo Bag,data/images/images/38454.jpg,True
59463,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Women Silver Ring,data/images/images/59463.jpg,True
32952,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Men Court Sequence Black Shoes,data/images/images/32952.jpg,True
53159,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Mark Taylor Men White Striped Shirt,data/images/images/53159.jpg,True
34299,Women,Apparel,Topwear,Dupatta,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Tussar Dupatta,data/images/images/34299.jpg,True
3902,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Minnie And Daisy Pink Kidswear,data/images/images/3902.jpg,True
18053,Women,Accessories,Wallets,Wallets,Blue,Winter,2015.0,Casual,Lino Perros Women Solid Blue Wallet,data/images/images/18053.jpg,True
9404,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Nike Unisex Football Black Backpacks,data/images/images/9404.jpg,True
17827,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Air Force 1 '07 White Casual Shoe,data/images/images/17827.jpg,True
30639,Women,Apparel,Bottomwear,Shorts,Purple,Summer,2012.0,Sports,Nike Women Tempo Purple Shorts,data/images/images/30639.jpg,True
12569,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Men Printed White Tshirts,data/images/images/12569.jpg,True
19181,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Red Check Shirt,data/images/images/19181.jpg,True
33041,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Printed Blue Kurta,data/images/images/33041.jpg,True
57504,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lee Cooper Men Black Sandals,data/images/images/57504.jpg,True
25124,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Lino Perros Women Gems Silver Clutch,data/images/images/25124.jpg,True
11311,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans,data/images/images/11311.jpg,True
32193,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Ohne Black Shoes,data/images/images/32193.jpg,True
14663,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Blue Slim Fit Checked Shirt,data/images/images/14663.jpg,True
20456,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Baggit Women Square Taj Brown Wallet,data/images/images/20456.jpg,True
5234,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Reebok Men's Sprint Fit Lite LP Black Silver Shoe,data/images/images/5234.jpg,True
44113,Women,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017.0,Casual,Boss Women Sunset Perfume,data/images/images/44113.jpg,True
25918,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Femella Women Blue T-shirt,data/images/images/25918.jpg,True
21584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Locomotive Men Washed Blue Jeans,data/images/images/21584.jpg,True
52076,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Men Grey T-shirt,data/images/images/52076.jpg,True
16134,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Tokyo Talkies Women Printed Blue Top,data/images/images/16134.jpg,True
7563,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Sports,Nike Men's As Spher Navy Blue T-shirt,data/images/images/7563.jpg,True
19940,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Nike Men Nike Capri II  Black Casual Shoes,data/images/images/19940.jpg,True
46644,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Rasasi Men Royal Blue Deo,data/images/images/46644.jpg,True
34264,Women,Apparel,Topwear,Dupatta,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Chanderi Dupatta,data/images/images/34264.jpg,True
18892,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Arrow Woman Eleana Blue Top,data/images/images/18892.jpg,True
50721,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Pink Printed Dress,data/images/images/50721.jpg,True
16908,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Status Quo Men Solid Black Sweatshirt,data/images/images/16908.jpg,True
31716,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,data/images/images/31716.jpg,True
55253,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Lakme Glide On Aqua Marine Eye Color,data/images/images/55253.jpg,True
12594,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Unisex Printed Blue Tshirts,data/images/images/12594.jpg,True
27673,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Green Handbag,data/images/images/27673.jpg,True
13446,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Stripes Pink Tops,data/images/images/13446.jpg,True
54381,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Black Wallet,data/images/images/54381.jpg,True
43336,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Turbo Sports Shoes,data/images/images/43336.jpg,True
2011,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Men Classic Blue Striped T-shirt,data/images/images/2011.jpg,True
7751,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Indigo Nation Men Young Lords Black T-shirt,data/images/images/7751.jpg,True
35184,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2013.0,Casual,Wildcraft Unisex Blue Backpack,data/images/images/35184.jpg,True
46476,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch,data/images/images/46476.jpg,True
22133,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Provogue Men Brown Formal Shoes,data/images/images/22133.jpg,True
43938,Women,Footwear,Shoes,Heels,Grey,Winter,2012.0,Casual,Catwalk Women Grey & Black Heels,data/images/images/43938.jpg,True
28409,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,data/images/images/28409.jpg,True
50513,Men,Apparel,Innerwear,Trunk,Grey,Winter,2016.0,Casual,Chromozome Men Grey Trunks,data/images/images/50513.jpg,True
6683,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Shiny Print Patch Black T-shirt,data/images/images/6683.jpg,True
34056,Boys,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,data/images/images/34056.jpg,True
55061,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,,Lakme Enrich Satins Lipstick 423,data/images/images/55061.jpg,True
26593,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Budoka White Sports Shoes,data/images/images/26593.jpg,True
8719,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Purple Shirts,data/images/images/8719.jpg,True
43104,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017.0,Casual,Reebok Men Reemystify Deo,data/images/images/43104.jpg,True
2223,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women Stripe Black Track Pant,data/images/images/2223.jpg,True
27441,Women,Apparel,Topwear,Tops,White,Fall,2015.0,Casual,Jockey Women White Racerback Tank Top,data/images/images/27441.jpg,True
13674,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Track Cat Basic Casual Shoes,data/images/images/13674.jpg,True
57736,Women,Personal Care,Lips,Lip Care,Orange,Spring,2017.0,,Lotus Herbals Orange Lip Balm,data/images/images/57736.jpg,True
33273,Girls,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Leggings,data/images/images/33273.jpg,True
40781,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Quiksilver Men Black & Blue Flip Flops,data/images/images/40781.jpg,True
41653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt,data/images/images/41653.jpg,True
39749,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Gini Jony Boys Beige Shorts,data/images/images/39749.jpg,True
25316,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Edifice Men Multi-Dial Watch EF-326D-1AVDF(ED335),data/images/images/25316.jpg,True
11123,Men,Accessories,Bags,Laptop Bag,Black,Fall,2011.0,Casual,United Colors of Benetton Men Travel Black Bags,data/images/images/11123.jpg,True
5006,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Gini and Jony Girl's Farica Green Kidswear,data/images/images/5006.jpg,True
53396,Women,Apparel,Topwear,Kurtas,Purple,Fall,2012.0,Ethnic,Alma Women Purple Printed Kurta,data/images/images/53396.jpg,True
14451,Women,Footwear,Shoes,Heels,Multi,Summer,2012.0,Casual,Enroute Women Casual Multi Flats,data/images/images/14451.jpg,True
20664,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Striped Grey Tshirt,data/images/images/20664.jpg,True
15583,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Men Solid Blue Polo Tshirt,data/images/images/15583.jpg,True
36701,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017.0,Casual,Nina Ricci Women Air Temps Perfume,data/images/images/36701.jpg,True
23485,Men,Accessories,Scarves,Scarves,Navy Blue,Summer,2012.0,Casual,Arrow Men Navy Blue Check Scarf,data/images/images/23485.jpg,True
50177,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Wedges,data/images/images/50177.jpg,True
27819,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Padded Chino Brown Belt,data/images/images/27819.jpg,True
34432,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Women Rider Blue T-shirt,data/images/images/34432.jpg,True
46012,Women,Apparel,Saree,Sarees,Black,Summer,2012.0,Ethnic,Fabindia Black Self-Striped Saree,data/images/images/46012.jpg,True
16762,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Spice Art Women Printed Design Multi Handbags,data/images/images/16762.jpg,True
49866,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Kids Unisex Black Digital Watch,data/images/images/49866.jpg,True
22557,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Reebok Men Chennai Super King Deo,data/images/images/22557.jpg,True
48188,Women,Accessories,Bags,Handbags,Multi,Winter,2016.0,Casual,Fossil Women Multi Coloured Jules Tote Handbag,data/images/images/48188.jpg,True
28851,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2013.0,Casual,Proline Charcoal Grey Polo T-shirt,data/images/images/28851.jpg,True
43560,Unisex,Accessories,Socks,Socks,White,Summer,2012.0,Casual,Puma Unisex Pack of 3 Socks,data/images/images/43560.jpg,True
2647,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Big Office Leather Brown Bag,data/images/images/2647.jpg,True
27025,Women,Apparel,Bottomwear,Jeans,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Jeans,data/images/images/27025.jpg,True
13210,Women,Footwear,Shoes,Sports Shoes,White,Spring,2012.0,Sports,ASICS Women GT 2160 Running White Sports Shoes,data/images/images/13210.jpg,True
51899,Women,Accessories,Wallets,Wallets,Brown,Summer,2016.0,Casual,Nyk Women Brown Wallet,data/images/images/51899.jpg,True
3795,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2013.0,Casual,Converse Unisex CT  LACE COLOR OX Black Casual Shoes,data/images/images/3795.jpg,True
29983,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016.0,Casual,Aspen Women White Dial Watch,data/images/images/29983.jpg,True
41237,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Arrow Men Black Belt,data/images/images/41237.jpg,True
25772,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black & Brown Suspenders,data/images/images/25772.jpg,True
56280,Women,Apparel,Innerwear,Bra,Red,Winter,2015.0,Casual,Biara Women Red Bra,data/images/images/56280.jpg,True
11547,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtas,data/images/images/11547.jpg,True
10495,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Women HS Blue Shirt,data/images/images/10495.jpg,True
57352,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black T-Shirt Bra BGSC02,data/images/images/57352.jpg,True
14809,Women,Accessories,Bags,Handbags,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid DK.Grey Handbags,data/images/images/14809.jpg,True
33617,Women,Accessories,Wallets,Wallets,Blue,Summer,2012.0,Casual,Lino Perros Women Blue Wallet,data/images/images/33617.jpg,True
36365,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Formal,Reid & Taylor Men Black Tie,data/images/images/36365.jpg,True
5462,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Air Trail Ridge Black Shoe,data/images/images/5462.jpg,True
44745,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Counter Shoes,data/images/images/44745.jpg,True
14035,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Flying Machine Men Check Maroon Shirts,data/images/images/14035.jpg,True
20200,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Falcon Grey T-shirt,data/images/images/20200.jpg,True
25540,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Pontius Striped Blue Shirt,data/images/images/25540.jpg,True
11775,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts,data/images/images/11775.jpg,True
41005,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Skirts,data/images/images/41005.jpg,True
58914,Men,Accessories,Ties,Ties,Lavender,Summer,2012.0,Casual,Hakashi Men Lavender Silk Tie,data/images/images/58914.jpg,True
33425,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Baggit Women Brown Sling Bag,data/images/images/33425.jpg,True
57160,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Elle Women Printed White T-shirt,data/images/images/57160.jpg,True
4782,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,ADIDAS Women's V Neck With Crystal Black T-shirt,data/images/images/4782.jpg,True
41839,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Lotto Men Red Game Flip Flops,data/images/images/41839.jpg,True
52412,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Pink Nightdress 9005,data/images/images/52412.jpg,True
58128,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & Black Earrings,data/images/images/58128.jpg,True
20032,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Striped White Shirt,data/images/images/20032.jpg,True
37085,Women,Accessories,Bags,Mobile Pouch,Beige,Summer,2012.0,Casual,Lino Perros Women Beige Mobile Pouch,data/images/images/37085.jpg,True
44577,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,data/images/images/44577.jpg,True
34600,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Tonga Women Pink Dress,data/images/images/34600.jpg,True
50345,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women White Printed Kurta,data/images/images/50345.jpg,True
16550,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Shirt,data/images/images/16550.jpg,True
8973,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Drift Cat III CF White Sports Shoes,data/images/images/8973.jpg,True
22765,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,BIBA Women Solid Navy Blue Kurta,data/images/images/22765.jpg,True
7107,Unisex,Accessories,Bags,Backpacks,Olive,Winter,2015.0,Casual,Wildcraft Unisex Olive Green Backpack,data/images/images/7107.jpg,True
27217,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts,data/images/images/27217.jpg,True
49268,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Arrow Men Pack of 5 Plating Design Socks,data/images/images/49268.jpg,True
42680,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Alma Women Blue & Green Kurta,data/images/images/42680.jpg,True
55637,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,data/images/images/55637.jpg,True
19518,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Blue Sweater,data/images/images/19518.jpg,True
28099,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Jockey MC Men White Y Front Briefs 8003,data/images/images/28099.jpg,True
23471,Men,Accessories,Scarves,Scarves,Red,Winter,2015.0,Casual,Lino Perros Men Red Scarf,data/images/images/23471.jpg,True
